Date,Data
2017-09-16 00:00:00,1.115333403755117
2017-09-17 00:00:00,1.505971088481222
2017-09-18 00:00:00,0.8570547867298935
2017-09-19 00:00:00,0.9760865548304857
2017-09-20 00:00:00,0.8690207138200101
2017-09-21 00:00:00,1.240744728122454
2017-09-22 00:00:00,0.9325078364750314
2017-09-23 00:00:00,1.6476148988254706
2017-09-24 00:00:00,1.9525510987115173
2017-09-25 00:00:00,0.6649772437447762
2017-09-26 00:00:00,0.9470529446166341
2017-09-27 00:00:00,1.1532541293048184
2017-09-28 00:00:00,1.1722141353295712
2017-09-29 00:00:00,1.280729109040498
2017-09-30 00:00:00,1.193926776205895
2017-10-01 00:00:00,1.5217323196358779
2017-10-02 00:00:00,1.0632612140129964
2017-10-03 00:00:00,1.5151467449939788
2017-10-04 00:00:00,1.2936101162911398
2017-10-05 00:00:00,0.9178591378016998
2017-10-06 00:00:00,1.2999242059875633
2017-10-07 00:00:00,1.6475803818066797
2017-10-08 00:00:00,1.6244870001220146
2017-10-09 00:00:00,0.9232532739432749
2017-10-10 00:00:00,0.8827204960030529
2017-10-11 00:00:00,1.0849168304425116
2017-10-12 00:00:00,1.0036205824311326
2017-10-13 00:00:00,0.7611644095616901
2017-10-14 00:00:00,1.1159184557104496
2017-10-15 00:00:00,1.6905954349459018
2017-10-16 00:00:00,1.176963284255478
2017-10-17 00:00:00,1.139324265628177
2017-10-18 00:00:00,0.8263259203443254
2017-10-19 00:00:00,0.9555652599700664
2017-10-20 00:00:00,1.2824711421602473
2017-10-21 00:00:00,1.3474633649565941
2017-10-22 00:00:00,1.4442023859677966
2017-10-23 00:00:00,0.5696258165083626
2017-10-24 00:00:00,0.5988707005786373
2017-10-25 00:00:00,0.6513217997060752
2017-10-26 00:00:00,0.7065912699470157
2017-10-27 00:00:00,0.8888825455060734
2017-10-28 00:00:00,1.108159389418884
2017-10-29 00:00:00,1.0382080455723506
2017-10-30 00:00:00,0.7629701523882501
2017-10-31 00:00:00,0.7865643778710096
2017-11-01 00:00:00,0.8301886258267678
2017-11-02 00:00:00,0.6358564769219295
2017-11-03 00:00:00,0.7572809984751233
2017-11-04 00:00:00,0.9912007833699552
2017-11-05 00:00:00,1.1040546637382953
2017-11-06 00:00:00,0.8478889445764942
2017-11-07 00:00:00,0.8716076613227733
2017-11-08 00:00:00,0.8269035747680243
2017-11-09 00:00:00,0.7179601743545949
2017-11-10 00:00:00,0.6289344408157463
2017-11-11 00:00:00,0.6234624583087892
2017-11-12 00:00:00,0.49083571821695504
2017-11-13 00:00:00,0.7844884390690539
2017-11-14 00:00:00,0.8017346029628583
2017-11-15 00:00:00,0.7864289795870668
2017-11-16 00:00:00,0.7984890957570321
2017-11-17 00:00:00,0.6912648431408615
2017-11-18 00:00:00,0.7889246827476826
2017-11-19 00:00:00,1.1175615448640563
2017-11-20 00:00:00,0.867693019147149
2017-11-21 00:00:00,0.7825851137684596
2017-11-22 00:00:00,0.8327806819866279
2017-11-23 00:00:00,0.7395167671189276
2017-11-24 00:00:00,0.6425720165671811
2017-11-25 00:00:00,0.7887690241536169
2017-11-26 00:00:00,0.8623405058017102
2017-11-27 00:00:00,0.6723594055850493
2017-11-28 00:00:00,0.6720613657153703
2017-11-29 00:00:00,0.6111352888205852
2017-11-30 00:00:00,0.687522289623475
2017-12-01 00:00:00,1.0294390094432064
2017-12-02 00:00:00,1.2283913006653804
2017-12-03 00:00:00,1.3397538604407666
2017-12-04 00:00:00,1.1083450387775864
2017-12-05 00:00:00,1.088478029192623
2017-12-06 00:00:00,0.9732491627468981
2017-12-07 00:00:00,0.660893460357363
2017-12-08 00:00:00,0.8643372715721273
2017-12-09 00:00:00,1.0670477788220016
2017-12-10 00:00:00,1.0439508703957483
2017-12-11 00:00:00,1.0285610997428358
2017-12-12 00:00:00,0.7461956663803906
2017-12-13 00:00:00,1.0569456691193313
2017-12-14 00:00:00,1.3746652305337226
2017-12-15 00:00:00,1.1408846402793762
2017-12-16 00:00:00,1.4543370735548062
2017-12-17 00:00:00,1.0845256642536185
2017-12-18 00:00:00,1.113602509326151
2017-12-19 00:00:00,1.1346564272715283
2017-12-20 00:00:00,0.8123629408487192
2017-12-21 00:00:00,1.2182658793379582
2017-12-22 00:00:00,1.1797124104069792
2017-12-23 00:00:00,1.7464793838859762
2017-12-24 00:00:00,1.522727561008082
2017-12-25 00:00:00,1.3319341063365437
2017-12-26 00:00:00,1.261030381137589
2017-12-27 00:00:00,0.9081551639558992
2017-12-28 00:00:00,1.0525551439438174
2017-12-29 00:00:00,1.1322354016381668
2017-12-30 00:00:00,0.8768775316208436
2017-12-31 00:00:00,1.1011500556081648
2018-01-01 00:00:00,1.3092440016351286
2018-01-02 00:00:00,1.1858701358786865
2018-01-03 00:00:00,1.432448484457994
2018-01-04 00:00:00,1.0792460478746513
2018-01-05 00:00:00,0.8276952461813132
2018-01-06 00:00:00,1.2306085822842074
2018-01-07 00:00:00,0.9217369837425764
2018-01-08 00:00:00,1.046518107286348
2018-01-09 00:00:00,1.0868412400215042
2018-01-10 00:00:00,1.0755178041544045
2018-01-11 00:00:00,1.1483953496904702
2018-01-12 00:00:00,1.2124590036324263
2018-01-13 00:00:00,1.3261141323452634
2018-01-14 00:00:00,1.2562043512781724
2018-01-15 00:00:00,1.1815557239700658
2018-01-16 00:00:00,0.9597374226727637
2018-01-17 00:00:00,1.094483101807373
2018-01-18 00:00:00,1.1796854970540362
2018-01-19 00:00:00,1.1653747195270603
2018-01-20 00:00:00,1.2756686459242872
2018-01-21 00:00:00,1.7391267055065713
2018-01-22 00:00:00,1.2064497778051573
2018-01-23 00:00:00,1.399833135755751
2018-01-24 00:00:00,1.333912662063812
2018-01-25 00:00:00,1.1598545058812115
2018-01-26 00:00:00,0.834349368673293
2018-01-27 00:00:00,1.7786012334054115
2018-01-28 00:00:00,1.302241849301639
2018-01-29 00:00:00,1.2430117328465495
2018-01-30 00:00:00,1.3011434705669913
2018-01-31 00:00:00,1.0162840837124942
2018-02-01 00:00:00,0.7995092429727553
2018-02-02 00:00:00,0.7178935142141037
2018-02-03 00:00:00,1.2909142894031533
2018-02-04 00:00:00,1.2089969733758281
2018-02-05 00:00:00,0.9670080034474252
2018-02-06 00:00:00,0.8000151188835583
2018-02-07 00:00:00,0.9058379815354437
2018-02-08 00:00:00,0.8059630993973064
2018-02-09 00:00:00,0.8902787628015894
2018-02-10 00:00:00,1.6145587517555495
2018-02-11 00:00:00,2.2723164044218267
2018-02-12 00:00:00,1.1848720154370644
2018-02-13 00:00:00,1.4418993304203467
2018-02-14 00:00:00,1.5538806673745653
2018-02-15 00:00:00,1.3172126479759945
2018-02-16 00:00:00,1.8933400981194175
2018-02-17 00:00:00,2.3625252883042624
2018-02-18 00:00:00,2.5980180154204775
2018-02-19 00:00:00,2.006207057126758
2018-02-20 00:00:00,1.3916171133913102
2018-02-21 00:00:00,1.480258985460724
2018-02-22 00:00:00,0.7513613892988562
2018-02-23 00:00:00,1.092283087868598
2018-02-24 00:00:00,1.1378182224810687
2018-02-25 00:00:00,2.855716490428231
2018-02-26 00:00:00,1.6890108217368274
2018-02-27 00:00:00,1.4720762331009047
2018-02-28 00:00:00,0.9847442566608267
2018-03-01 00:00:00,1.15344244780657
2018-03-02 00:00:00,1.671953658086113
2018-03-03 00:00:00,2.504819938443473
2018-03-04 00:00:00,2.041548452486831
2018-03-05 00:00:00,1.3975843032972182
2018-03-06 00:00:00,1.6743436444512947
2018-03-07 00:00:00,1.2789512731214814
2018-03-08 00:00:00,1.440111871070165
2018-03-09 00:00:00,0.8867887236692449
2018-03-10 00:00:00,1.6467130538864314
2018-03-11 00:00:00,1.8738206776659427
2018-03-12 00:00:00,1.7193306127390413
2018-03-13 00:00:00,1.3137189724198726
2018-03-14 00:00:00,1.2257307440158132
2018-03-15 00:00:00,1.2397378724725068
2018-03-16 00:00:00,1.7218110813411882
2018-03-17 00:00:00,2.1410905956531368
2018-03-18 00:00:00,1.8023944886768364
2018-03-19 00:00:00,1.474539991864964
2018-03-20 00:00:00,1.4031394351590363
2018-03-21 00:00:00,1.6656966801550381
2018-03-22 00:00:00,1.6106389853299214
2018-03-23 00:00:00,1.5263230924251832
2018-03-24 00:00:00,2.8268684558760118
2018-03-25 00:00:00,1.6141679106833402
2018-03-26 00:00:00,1.5373251671764951
2018-03-27 00:00:00,1.6271409543779904
2018-03-28 00:00:00,1.5986061767600295
2018-03-29 00:00:00,1.317995208269623
2018-03-30 00:00:00,1.1551629350008947
2018-03-31 00:00:00,2.040513196864662
2018-04-01 00:00:00,2.3722360945555856
2018-04-02 00:00:00,1.7964923080023305
2018-04-03 00:00:00,1.5413290017684371
2018-04-04 00:00:00,1.6857861582730684
2018-04-05 00:00:00,1.760128104237065
2018-04-06 00:00:00,1.6416198942638147
2018-04-07 00:00:00,2.4122620849556644
2018-04-08 00:00:00,2.602334041988104
2018-04-09 00:00:00,1.6229732220353947
2018-04-10 00:00:00,1.728071260485191
2018-04-11 00:00:00,1.4927080204464098
2018-04-12 00:00:00,1.0782263136353893
2018-04-13 00:00:00,1.4544302065038492
2018-04-14 00:00:00,2.685255627362501
2018-04-15 00:00:00,3.0389406428121757
2018-04-16 00:00:00,1.652775635264672
2018-04-17 00:00:00,1.7891374485904357
2018-04-18 00:00:00,1.9745988296281183
2018-04-19 00:00:00,1.3437811195593492
2018-04-20 00:00:00,1.329580279151457
2018-04-21 00:00:00,1.8340268992417894
2018-04-22 00:00:00,2.697555497322414
2018-04-23 00:00:00,1.4770762467137488
2018-04-24 00:00:00,1.0932523693484673
2018-04-25 00:00:00,0.8936060563445934
2018-04-26 00:00:00,1.1924549013911379
2018-04-27 00:00:00,1.3281513658299484
2018-04-28 00:00:00,0.9186720149438924
2018-04-29 00:00:00,1.8622554625132324
2018-04-30 00:00:00,1.7657113562477404
2018-05-01 00:00:00,2.1296443709761204
2018-05-02 00:00:00,1.2060456410007552
2018-05-03 00:00:00,1.399303798889735
2018-05-04 00:00:00,1.2140063575674167
2018-05-05 00:00:00,1.9584025466824202
2018-05-06 00:00:00,1.699483856805865
2018-05-07 00:00:00,1.3819476373141713
2018-05-08 00:00:00,1.2561375638024423
2018-05-09 00:00:00,1.5640003336678383
2018-05-10 00:00:00,1.3414694769090898
2018-05-11 00:00:00,1.0822942203345933
2018-05-12 00:00:00,1.9306014408996448
2018-05-13 00:00:00,2.5735668006953096
2018-05-14 00:00:00,0.7816310492639724
2018-05-15 00:00:00,1.4661800471093758
2018-05-16 00:00:00,1.3985169664808161
2018-05-17 00:00:00,0.7189377698984004
2018-05-18 00:00:00,0.8853589626841907
2018-05-19 00:00:00,2.8248217834745404
2018-05-20 00:00:00,3.0127852539249247
2018-05-21 00:00:00,2.1143504188446958
2018-05-22 00:00:00,1.7489234544339718
2018-05-23 00:00:00,1.4988521968383257
2018-05-24 00:00:00,1.374160018176718
2018-05-25 00:00:00,2.1056594709957634
2018-05-26 00:00:00,3.5376132820772206
2018-05-27 00:00:00,3.7554718271085155
2018-05-28 00:00:00,1.3922686458676652
2018-05-29 00:00:00,1.4265044530284299
2018-05-30 00:00:00,1.7984037105943367
2018-05-31 00:00:00,1.942561741475673
2018-06-01 00:00:00,1.8207514732687071
2018-06-02 00:00:00,2.814541296796801
2018-06-03 00:00:00,3.2531132382341803
2018-06-04 00:00:00,2.236831949999081
2018-06-05 00:00:00,2.1907913720847754
2018-06-06 00:00:00,1.820006403699495
2018-06-07 00:00:00,1.734035000947106
2018-06-08 00:00:00,1.70081700284812
2018-06-09 00:00:00,2.7000624820056434
2018-06-10 00:00:00,1.705762428672943
2018-06-11 00:00:00,1.2743278071489152
2018-06-12 00:00:00,1.4641286252128123
2018-06-13 00:00:00,1.1490264694462078
2018-06-14 00:00:00,1.5128796409180296
2018-06-15 00:00:00,1.609003110718212
2018-06-16 00:00:00,3.4265726577617324
